Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
24/01/2025,SONASID,SID,1110.0,1100.0,1115.0,1095.0,1166.0,1282930.0,14,4290000000.0,1100.0
23/01/2025,SONASID,SID,1070.0,1100.0,1115.0,1068.0,4821.0,5226756.0,77,4290000000.0,1100.0
22/01/2025,SONASID,SID,1066.0,1053.0,1067.0,1020.0,14838.0,15247573.0,92,4106700000.0,1053.0
21/01/2025,SONASID,SID,1100.0,1070.0,1100.0,1070.0,2335.0,2509912.0,69,4173000000.0,1070.0
20/01/2025,SONASID,SID,1075.0,1100.0,1130.0,1075.0,1140.0,1258158.0,37,4290000000.0,1100.0
17/01/2025,SONASID,SID,1107.0,1072.0,1110.0,1072.0,9809.0,10603247.0,139,4180800000.0,1072.0
16/01/2025,SONASID,SID,1142.0,1089.0,1142.0,1082.0,8859.0,9707562.0,122,4247100000.0,1089.0
15/01/2025,SONASID,SID,1145.0,1140.0,1145.0,1120.0,1970.0,2230001.0,45,4446000000.0,1140.0
13/01/2025,SONASID,SID,1160.0,1145.0,1165.0,1130.0,1547.0,1765936.0,31,4465500000.0,1145.0
10/01/2025,SONASID,SID,1140.0,1130.0,1169.0,1130.0,2541.0,2901448.0,49,4407000000.0,1130.0
09/01/2025,SONASID,SID,1219.0,1128.0,1219.0,1126.0,5910.0,6827844.0,114,4399200000.0,1128.0
08/01/2025,SONASID,SID,1200.0,1195.0,1220.0,1174.0,2033.0,2438056.0,47,4660500000.0,1195.0
07/01/2025,SONASID,SID,1180.0,1180.0,1190.0,1155.0,7777.0,9153946.0,63,4602000000.0,1180.0
