Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
12/10/2023,TAQA MOROCCO,TQM,1100.0,1098.0,1100.0,1080.0,32.0,34796.0,8.0,25900219116.0,1098.0
11/10/2023,TAQA MOROCCO,TQM,1090.0,1090.0,1090.0,1090.0,20.0,21800.0,1.0,25711510780.0,1090.0
10/10/2023,TAQA MOROCCO,TQM,1110.0,1110.0,1110.0,1110.0,200.0,222000.0,11.0,26183281620.0,1110.0
09/10/2023,TAQA MOROCCO,TQM,1071.0,1095.0,1095.0,1040.0,79.0,83550.0,15.0,25829453490.0,1095.0
06/10/2023,TAQA MOROCCO,TQM,1139.0,1071.0,1139.0,1071.0,1669.0,1808307.0,18.0,25263328482.0,1071.0
05/10/2023,TAQA MOROCCO,TQM,1129.0,1139.0,1139.0,1042.0,1552.0,1759517.0,44.0,26867349338.0,1139.0
04/10/2023,TAQA MOROCCO,TQM,1054.0,1082.0,1082.0,1050.0,139.0,147848.0,9.0,25522802444.0,1082.0
03/10/2023,TAQA MOROCCO,TQM,1072.0,1084.0,1084.0,1072.0,56.0,60468.0,12.0,25569979528.0,1084.0
02/10/2023,TAQA MOROCCO,TQM,1002.0,1050.0,1050.0,1002.0,1075.0,1100117.0,13.0,24767969100.0,1050.0
27/09/2023,TAQA MOROCCO,TQM,1030.0,1037.0,1037.0,1010.0,1758.0,1819204.0,14.0,24461318054.0,1037.0
26/09/2023,TAQA MOROCCO,TQM,1010.0,1037.0,1037.0,1000.0,1407.0,1418855.0,26.0,24461318054.0,1037.0
25/09/2023,TAQA MOROCCO,TQM,1002.0,1030.0,1030.0,1002.0,179.0,183317.0,9.0,24296198260.0,1030.0
22/09/2023,TAQA MOROCCO,TQM,1000.0,1000.0,1000.0,1000.0,2133.0,2133000.0,11.0,23588542000.0,1000.0
21/09/2023,TAQA MOROCCO,TQM,1038.0,1037.0,1038.0,1037.0,1504.0,1560148.0,15.0,24461318054.0,1037.0
20/09/2023,TAQA MOROCCO,TQM,1059.0,980.0,1060.0,980.0,1319.0,1324845.0,35.0,23116771160.0,980.0
19/09/2023,TAQA MOROCCO,TQM,1040.0,1040.0,1040.0,1040.0,1098.0,1141920.0,14.0,24532083680.0,1040.0
18/09/2023,TAQA MOROCCO,TQM,1040.0,1040.0,1040.0,1040.0,1004.0,1044160.0,4.0,24532083680.0,1040.0
15/09/2023,TAQA MOROCCO,TQM,1033.0,1040.0,1060.0,1033.0,1667.0,1734780.0,20.0,24532083680.0,1040.0
14/09/2023,TAQA MOROCCO,TQM,1041.0,1050.0,1050.0,1041.0,104.0,109182.0,3.0,24767969100.0,1050.0
13/09/2023,TAQA MOROCCO,TQM,1031.0,1050.0,1050.0,1031.0,518.0,539832.0,11.0,24767969100.0,1050.0
12/09/2023,TAQA MOROCCO,TQM,1090.0,1061.0,1090.0,1061.0,258.0,273885.0,10.0,25027443062.0,1061.0
11/09/2023,TAQA MOROCCO,TQM,1092.0,1051.0,1092.0,1051.0,449.0,488299.0,11.0,24791557642.0,1051.0
